,AMR,Capacity,HM,PLC,Site
1392,33122,40.0,11:52:04,CC-C8-1E,PNB_TVL_OHSR_01
1392,33122,40.0,11:52:04,CC-C8-1E,PNB_TVL_OHSR_01
1392,33122,40.0,11:52:04,CC-C8-1E,PNB_TVL_OHSR_01
1392,33122,40.0,11:52:04,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1410,33122,40.0,12:01:27,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1427,33122,40.0,12:10:08,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1446,33122,40.0,12:19:33,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1464,33122,40.0,12:28:19,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1480,33122,40.0,12:37:02,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1498,33122,40.0,12:46:01,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1517,33122,40.0,12:55:20,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1534,33122,40.0,13:06:31,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1555,33122,40.0,13:17:14,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1576,33122,40.0,13:30:03,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1601,33122,40.0,13:43:02,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1627,33122,40.0,13:56:20,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1650,33122,40.0,14:09:18,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1675,33122,40.0,14:22:41,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1700,33122,40.0,14:35:54,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1723,33122,40.0,14:48:10,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1745,33122,40.0,15:03:26,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1774,33122,40.0,15:18:41,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1799,33122,40.0,15:33:19,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1826,33122,40.0,15:51:13,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1855,33122,40.0,16:09:30,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1891,33130,40.0,16:29:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1927,33186,40.0,16:49:08,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
1968,33244,40.0,17:09:38,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2006,33300,40.0,17:29:02,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
2044,33354,40.0,17:49:17,CC-C8-1E,PNB_TVL_OHSR_01
